namekey;imageurl;person;personLabel;personDescription;wikipediaENurl
http://www.wikidata.org/entity/Q5898231;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hooman_Barghnavard.jpg?width=1024;http://www.wikidata.org/entity/Q5867827;Hooman Barghnavard;Iranian television and cinema actor;https://en.wikipedia.org/wiki/Hooman_Barghnavard
http://www.wikidata.org/entity/Q100604623;https://commons.wikimedia.org/wiki/Special:Redirect/file/HO%C3%80NG_H%E1%BA%A2I.jpg?width=1024;http://www.wikidata.org/entity/Q5874396;Hoàng Hải;Vietnamese singer;https://en.wikipedia.org/wiki/Ho%C3%A0ng_H%E1%BA%A3i
http://www.wikidata.org/entity/Q104434350;https://commons.wikimedia.org/wiki/Special:Redirect/file/Grier_Hopkins_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q58755877;Grier Hopkins;American politician;https://en.wikipedia.org/wiki/Grier_Hopkins
http://www.wikidata.org/entity/Q93997185;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hoda_Kotb_2022_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q5875916;Hoda Kotb;American broadcast journalist, television personality, and author;https://en.wikipedia.org/wiki/Hoda_Kotb
http://www.wikidata.org/entity/Q21021634;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jule_Styne_%281961_still%29.jpg?width=1024;http://www.wikidata.org/entity/Q587741;Jule Styne;British-born American songwriter (1905-1994);https://en.wikipedia.org/wiki/Jule_Styne
http://www.wikidata.org/entity/Q126690136;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hojjat_Sedghi_in_Iran_U23_national_team_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q5877859;Hojjat Sedghi;Iranian footballer (born 1993);https://en.wikipedia.org/wiki/Hojjat_Sedghi
http://www.wikidata.org/entity/Q50325865;https://commons.wikimedia.org/wiki/Special:Redirect/file/Holbrook_Gaskell.jpg?width=1024;http://www.wikidata.org/entity/Q5878735;Holbrook Gaskell;chemist (1813–1909);https://en.wikipedia.org/wiki/Holbrook_Gaskell
http://www.wikidata.org/entity/Q50325865;https://commons.wikimedia.org/wiki/Special:Redirect/file/Holbrook_Jackson_1913.jpg?width=1024;http://www.wikidata.org/entity/Q5878751;Holbrook Jackson;British journalist (1874-1948);https://en.wikipedia.org/wiki/Holbrook_Jackson
http://www.wikidata.org/entity/Q16276905;https://commons.wikimedia.org/wiki/Special:Redirect/file/Captain_Holden_C._Richardson%2C_USN_%281938%29.jpg?width=1024;http://www.wikidata.org/entity/Q5879448;Holden Chester Richardson;American test pilot (1878–1960);https://en.wikipedia.org/wiki/Holden_C._Richardson
http://www.wikidata.org/entity/Q65614283;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jalilfarjad.jpg?width=1024;http://www.wikidata.org/entity/Q5880649;Jalil Farjad;Iranian actor;https://en.wikipedia.org/wiki/Jalil_Farjad
http://www.wikidata.org/entity/Q88883796;https://commons.wikimedia.org/wiki/Special:Redirect/file/David_Jardine_Jardine_Vanity_Fair_22_April_1908.jpg?width=1024;http://www.wikidata.org/entity/Q58815537;David Jardine Jardine;(1847-1922);https://en.wikipedia.org/wiki/David_Jardine_Jardine
http://www.wikidata.org/entity/Q3959356;https://commons.wikimedia.org/wiki/Special:Redirect/file/Shelly_Glover_2014.jpg?width=1024;http://www.wikidata.org/entity/Q588361;Shelly Glover;Canadian politician;https://en.wikipedia.org/wiki/Shelly_Glover
http://www.wikidata.org/entity/Q3959356;https://commons.wikimedia.org/wiki/Special:Redirect/file/Shelly_L._Hettleman_%2843851085140%29.jpg?width=1024;http://www.wikidata.org/entity/Q58836748;Shelly L. Hettleman;politician;https://en.wikipedia.org/wiki/Shelly_L._Hettleman
http://www.wikidata.org/entity/Q97119319;https://commons.wikimedia.org/wiki/Special:Redirect/file/H._W._Hargiss.jpg?width=1024;http://www.wikidata.org/entity/Q5890299;Homer Woodson Hargiss;American football and basketball player, track and field athlete, coach (1887–1978);https://en.wikipedia.org/wiki/Homer_Woodson_Hargiss
http://www.wikidata.org/entity/Q110980555;https://commons.wikimedia.org/wiki/Special:Redirect/file/Kaden_Smith_%2850508266037%29_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q58974564;Kaden Smith;American football player (born 1997);https://en.wikipedia.org/wiki/Kaden_Smith
http://www.wikidata.org/entity/Q27678415;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hell%27s_House_%281932%29_-_Hooper_Atchley_%26_James_Marcus.jpg?width=1024;http://www.wikidata.org/entity/Q5898350;Hooper Atchley;American actor (1887-1943);https://en.wikipedia.org/wiki/Hooper_Atchley
http://www.wikidata.org/entity/Q122066449;https://commons.wikimedia.org/wiki/Special:Redirect/file/Rodgers-kola.jpg?width=1024;http://www.wikidata.org/entity/Q589903;Rodgers Kola;Zambian footballer;https://en.wikipedia.org/wiki/Rodgers_Kola
http://www.wikidata.org/entity/Q126207662;https://commons.wikimedia.org/wiki/Special:Redirect/file/Horace_S._Carswell%2C_Jr..jpg?width=1024;http://www.wikidata.org/entity/Q5902109;Horace S. Carswell, Jr.;Air Force Medal of Honor recipient (1916–1944);https://en.wikipedia.org/wiki/Horace_S._Carswell_Jr.
http://www.wikidata.org/entity/Q29598746;https://commons.wikimedia.org/wiki/Special:Redirect/file/Horatio_Wills.jpg?width=1024;http://www.wikidata.org/entity/Q5902856;Horatio Wills;Australian politician (1811–1861);https://en.wikipedia.org/wiki/Horatio_Wills
http://www.wikidata.org/entity/Q19688549;https://commons.wikimedia.org/wiki/Special:Redirect/file/DIP._H%C3%89CTOR_ASTUDILLO.jpg?width=1024;http://www.wikidata.org/entity/Q5906010;Héctor Astudillo;Mexican politician;https://en.wikipedia.org/wiki/H%C3%A9ctor_Astudillo_Flores
http://www.wikidata.org/entity/Q19688549;https://commons.wikimedia.org/wiki/Special:Redirect/file/H%C3%A9ctor_Becerril_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q5906033;Héctor Becerril;Peruvian politician;https://en.wikipedia.org/wiki/H%C3%A9ctor_Becerril
http://www.wikidata.org/entity/Q19688549;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ladamadelmillon03.jpg?width=1024;http://www.wikidata.org/entity/Q5906052;Héctor Calcaño;actor (1894–1969);https://en.wikipedia.org/wiki/H%C3%A9ctor_Calca%C3%B1o
http://www.wikidata.org/entity/Q19688549;https://commons.wikimedia.org/wiki/Special:Redirect/file/Tito_Villalba_-_2017-09-10.jpg?width=1024;http://www.wikidata.org/entity/Q5906098;Héctor Villalba;Paraguayan footballer;https://en.wikipedia.org/wiki/H%C3%A9ctor_Villalba
http://www.wikidata.org/entity/Q10981563;https://commons.wikimedia.org/wiki/Special:Redirect/file/Cato_Menkerud_2006_Rally_Australia_Dwellingup.jpg?width=1024;http://www.wikidata.org/entity/Q591318;Cato Menkerud;Norwegian rally driver;https://en.wikipedia.org/wiki/Cato_Menkerud
http://www.wikidata.org/entity/Q85846352;https://commons.wikimedia.org/wiki/Special:Redirect/file/K.Umetsu.jpg?width=1024;http://www.wikidata.org/entity/Q59134464;Kōdai Umetsu;Japanese baseball player;https://en.wikipedia.org/wiki/K%C5%8Ddai_Umetsu
http://www.wikidata.org/entity/Q60794894;https://commons.wikimedia.org/wiki/Special:Redirect/file/Davarfar.jpg?width=1024;http://www.wikidata.org/entity/Q5917546;Esmail Davarfar;Iranian actor;https://en.wikipedia.org/wiki/Esmail_Davarfar
http://www.wikidata.org/entity/Q61748951;https://commons.wikimedia.org/wiki/Special:Redirect/file/Moussa_Demb%C3%A9l%C3%A9_Belgium_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q59194;Mousa Dembélé;Belgian association football player (born 1987);https://en.wikipedia.org/wiki/Mousa_Demb%C3%A9l%C3%A9_(Belgian_footballer)
http://www.wikidata.org/entity/Q29598746;https://commons.wikimedia.org/wiki/Special:Redirect/file/Howe_Gelb_2007_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q5921539;Howe Gelb;American singer-songwriter, musician and record producer;https://en.wikipedia.org/wiki/Howe_Gelb
http://www.wikidata.org/entity/Q110699869;https://commons.wikimedia.org/wiki/Special:Redirect/file/2016_2017_UCI_Track_World_Cup_Apeldoorn_52_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q5924225;Hsiao Mei-yu;Olympic racing cyclist;https://en.wikipedia.org/wiki/Hsiao_Mei-yu
http://www.wikidata.org/entity/Q21042811;https://commons.wikimedia.org/wiki/Special:Redirect/file/Del-Harris.jpg?width=1024;http://www.wikidata.org/entity/Q592426;Del Harris;American basketball coach;https://en.wikipedia.org/wiki/Del_Harris
http://www.wikidata.org/entity/Q25126013;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hub_Collins_1889.jpg?width=1024;http://www.wikidata.org/entity/Q5926666;Hub Collins;American baseball player (1864–1892);https://en.wikipedia.org/wiki/Hub_Collins
http://www.wikidata.org/entity/Q25126013;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hub_northen.jpg?width=1024;http://www.wikidata.org/entity/Q5926691;Hub Northen;American baseball player (1886-1947);https://en.wikipedia.org/wiki/Hub_Northen
http://www.wikidata.org/entity/Q25126013;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hub_Perdue.jpg?width=1024;http://www.wikidata.org/entity/Q5926698;Hub Perdue;American baseball player (1882–1968);https://en.wikipedia.org/wiki/Hub_Perdue
http://www.wikidata.org/entity/Q25126013;https://commons.wikimedia.org/wiki/Special:Redirect/file/HubPernoll.jpg?width=1024;http://www.wikidata.org/entity/Q5926702;Hub Pernoll;American baseball player (1888-1944);https://en.wikipedia.org/wiki/Hub_Pernoll
http://www.wikidata.org/entity/Q52287934;https://commons.wikimedia.org/wiki/Special:Redirect/file/JBFord-11K-00013_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q59296569;John Bevan Ford;New Zealand artist (1930-2005);https://en.wikipedia.org/wiki/John_Bevan_Ford
http://www.wikidata.org/entity/Q21142005;https://commons.wikimedia.org/wiki/Special:Redirect/file/Pleun_Strik_1974.jpg?width=1024;http://www.wikidata.org/entity/Q593327;Pleun Strik;Dutch footballer (1944–2022);https://en.wikipedia.org/wiki/Pleun_Strik
http://www.wikidata.org/entity/Q25114324;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hugh_Cannon_in_Poorhouse_1910.jpg?width=1024;http://www.wikidata.org/entity/Q5933534;Hughie Cannon;American composer (1877–1912);https://en.wikipedia.org/wiki/Hughie_Cannon
http://www.wikidata.org/entity/Q25114324;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hughie_McIlmoyle_statue_cropped.jpg?width=1024;http://www.wikidata.org/entity/Q5933564;Hughie McIlmoyle;footballer (born 1940);https://en.wikipedia.org/wiki/Hughie_McIlmoyle
http://www.wikidata.org/entity/Q25114324;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hughie_Miller.jpg?width=1024;http://www.wikidata.org/entity/Q5933568;Hughie Miller;American baseball player (1886–1945);https://en.wikipedia.org/wiki/Hughie_Miller
http://www.wikidata.org/entity/Q25114324;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hughie_Wise_yearbook_1926.jpg?width=1024;http://www.wikidata.org/entity/Q5933594;Hughie Wise;American baseball catcher (1906–1987);https://en.wikipedia.org/wiki/Hughie_Wise
http://www.wikidata.org/entity/Q126947960;https://commons.wikimedia.org/wiki/Special:Redirect/file/Gholamreza_Kianpour.png?width=1024;http://www.wikidata.org/entity/Q5934407;Gholamreza Kianpour;Iranian politician (1928–1979);https://en.wikipedia.org/wiki/Gholamreza_Kianpour
http://www.wikidata.org/entity/Q55078046;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ranoddip_Singh_Kunwar.jpg?width=1024;http://www.wikidata.org/entity/Q593609;Ranodip Singh Kunwar;Nepalese prime minister and Maharaja of Kaski and Lamjung (1825-1885);https://en.wikipedia.org/wiki/Ranodip_Singh_Kunwar
http://www.wikidata.org/entity/Q20002018;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sivan_Rahav_meir.jpg?width=1024;http://www.wikidata.org/entity/Q5936436;Sivan Rahav-Meir;Israeli journalist;https://en.wikipedia.org/wiki/Sivan_Rahav-Meir
http://www.wikidata.org/entity/Q116605539;https://commons.wikimedia.org/wiki/Special:Redirect/file/Mohammad_Bagher_Sa%27d_as-Saltaneh.png?width=1024;http://www.wikidata.org/entity/Q5936687;Mohammad Bagher Sa'd as-Saltaneh;Iranian politician;https://en.wikipedia.org/wiki/Mohammad_Bagher_Sa%27d_as-Saltaneh
http://www.wikidata.org/entity/Q107645116;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E5%A7%9A%E9%BC%90.jpg?width=1024;http://www.wikidata.org/entity/Q5939170;Yao Nai;Qing Dynasty scholar;https://en.wikipedia.org/wiki/Yao_Nai
http://www.wikidata.org/entity/Q116609023;https://commons.wikimedia.org/wiki/Special:Redirect/file/Davood_Mir-Bagheri%2C_Shahgoosh_TV_series_press_conference_%2813920501221632309%29.jpg?width=1024;http://www.wikidata.org/entity/Q5940046;Davood Mir-Bagheri;Iranian film director;https://en.wikipedia.org/wiki/Davood_Mir-Bagheri
http://www.wikidata.org/entity/Q130425730;https://commons.wikimedia.org/wiki/Special:Redirect/file/Humfrey_Gale.jpg?width=1024;http://www.wikidata.org/entity/Q5940761;Humfrey Gale;British Army general (1890-1971);https://en.wikipedia.org/wiki/Humfrey_Gale
http://www.wikidata.org/entity/Q16868223;https://commons.wikimedia.org/wiki/Special:Redirect/file/Louis_Lavater.jpg?width=1024;http://www.wikidata.org/entity/Q5941015;Louis Lavater;composer, musician and writer (1867–1953);https://en.wikipedia.org/wiki/Louis_Lavater
http://www.wikidata.org/entity/Q61996158;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hungerford_Crewe_Vanity_Fair_7_January_1882.jpg?width=1024;http://www.wikidata.org/entity/Q5943341;Hungerford Crewe, 3rd Baron Crewe;British landowner and peer (1812-1894);https://en.wikipedia.org/wiki/Hungerford_Crewe,_3rd_Baron_Crewe
http://www.wikidata.org/entity/Q112652895;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ca_Si_Huong_Thuy_-_North_Carolina_2014_May.jpg?width=1024;http://www.wikidata.org/entity/Q5946129;Hương Thủy;Vietnamese singer;https://en.wikipedia.org/wiki/H%C6%B0%C6%A1ng_Th%E1%BB%A7y_(singer)
http://www.wikidata.org/entity/Q5898231;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hooman_Khalatbari.jpg?width=1024;http://www.wikidata.org/entity/Q5946992;Hooman Khalatbari;Iranian-Austrian pianist and music conductor;https://en.wikipedia.org/wiki/Hooman_Khalatbari
http://www.wikidata.org/entity/Q104434343;https://commons.wikimedia.org/wiki/Special:Redirect/file/Delos_W._Lovelace_-_DPLA_-_aefdc24eab847e21e232c043301bdc4f.jpg?width=1024;http://www.wikidata.org/entity/Q594731;Delos W. Lovelace;American novelist and biographer (1894-1967);https://en.wikipedia.org/wiki/Delos_W._Lovelace
http://www.wikidata.org/entity/Q16275942;https://commons.wikimedia.org/wiki/Special:Redirect/file/Geno_Smith.jpg?width=1024;http://www.wikidata.org/entity/Q59497;Geno Smith;American football player (born 1990);https://en.wikipedia.org/wiki/Geno_Smith
http://www.wikidata.org/entity/Q122232222;https://commons.wikimedia.org/wiki/Special:Redirect/file/Arby_Ovanessian%2C_Columbia_University.jpg?width=1024;http://www.wikidata.org/entity/Q5951347;Arby Ovanessian;Iranian film director, writer and playwright;https://en.wikipedia.org/wiki/Arby_Ovanessian
http://www.wikidata.org/entity/Q126720252;https://commons.wikimedia.org/wiki/Special:Redirect/file/Saeid_Zibakalam.jpg?width=1024;http://www.wikidata.org/entity/Q5955111;Saeid Zibakalam;Iranian philosopher;https://en.wikipedia.org/wiki/Saeid_Zibakalam
http://www.wikidata.org/entity/Q109567384;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jed_C_Adams.jpg?width=1024;http://www.wikidata.org/entity/Q59588463;Jed C. Adams;American lawyer and politician (1876-1935);https://en.wikipedia.org/wiki/Jed_C._Adams
http://www.wikidata.org/entity/Q90398740;https://commons.wikimedia.org/wiki/Special:Redirect/file/William_Gould_Vinal_1922.jpg?width=1024;http://www.wikidata.org/entity/Q59588841;William G. Vinal;American outdoors educator (1881-1976);https://en.wikipedia.org/wiki/William_G._Vinal
http://www.wikidata.org/entity/Q126947960;https://commons.wikimedia.org/wiki/Special:Redirect/file/Gholamreza_Avani-Semnan_Cultural_Week.jpg?width=1024;http://www.wikidata.org/entity/Q5960904;Gholamreza Aavani;Iranian Philosopher;https://en.wikipedia.org/wiki/Gholamreza_Aavani
http://www.wikidata.org/entity/Q29587232;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hyrum_Manwaring.jpg?width=1024;http://www.wikidata.org/entity/Q5962243;Hyrum Manwaring;American academic (1877–1956);https://en.wikipedia.org/wiki/Hyrum_Manwaring
http://www.wikidata.org/entity/Q29587232;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hyrum_M._Smith.jpg?width=1024;http://www.wikidata.org/entity/Q5962246;Hyrum M. Smith;American Mormon leader (1872–1918);https://en.wikipedia.org/wiki/Hyrum_M._Smith
http://www.wikidata.org/entity/Q29587232;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hyrum_G._Smith2.jpg?width=1024;http://www.wikidata.org/entity/Q5962252;Hyrum G. Smith;American Mormon leader (1879-1932);https://en.wikipedia.org/wiki/Hyrum_G._Smith
http://www.wikidata.org/entity/Q110939507;https://commons.wikimedia.org/wiki/Special:Redirect/file/Stephen_Meredyth_Edwardes.jpg?width=1024;http://www.wikidata.org/entity/Q59630673;Stephen Meredyth Edwardes;British civil servant and historian (1873-1927);https://en.wikipedia.org/wiki/Stephen_Edwardes
http://www.wikidata.org/entity/Q112581009;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ho_Quynh_Huong.jpg?width=1024;http://www.wikidata.org/entity/Q5965439;Hồ Quỳnh Hương;Vietnamese singer;https://en.wikipedia.org/wiki/H%E1%BB%93_Qu%E1%BB%B3nh_H%C6%B0%C6%A1ng
http://www.wikidata.org/entity/Q110678220;https://commons.wikimedia.org/wiki/Special:Redirect/file/George_Putnam_Upton.png?width=1024;http://www.wikidata.org/entity/Q59656517;George Putnam Upton;American music writer and music critic;https://en.wikipedia.org/wiki/George_Putnam_Upton
http://www.wikidata.org/entity/Q56259971;https://commons.wikimedia.org/wiki/Special:Redirect/file/Joss_Bland-Hawthorn_and_Roger_Davies%2C_NAM_2012.jpg?width=1024;http://www.wikidata.org/entity/Q59676169;Joss Bland-Hawthorn;Australian astrophysicist;https://en.wikipedia.org/wiki/Joss_Bland-Hawthorn
http://www.wikidata.org/entity/Q19803506;https://commons.wikimedia.org/wiki/Special:Redirect/file/I._D._Swami_at_52nd_All_India_Police_Athletic_Championship_2003.jpg?width=1024;http://www.wikidata.org/entity/Q5967808;I.D. Swami;Indian politician (1929–2019);https://en.wikipedia.org/wiki/I._D._Swami
http://www.wikidata.org/entity/Q19803506;https://commons.wikimedia.org/wiki/Special:Redirect/file/Brown_ig.jpg?width=1024;http://www.wikidata.org/entity/Q5967975;I. G. Brown;United States general;https://en.wikipedia.org/wiki/I._G._Brown
http://www.wikidata.org/entity/Q19803506;https://commons.wikimedia.org/wiki/Special:Redirect/file/I._G._Patel.jpg?width=1024;http://www.wikidata.org/entity/Q5967978;I. G. Patel;Indian banker (1924–2005);https://en.wikipedia.org/wiki/I._G._Patel
http://www.wikidata.org/entity/Q19803506;https://commons.wikimedia.org/wiki/Special:Redirect/file/I._M._Ibrahim_%28Taps_1977%29.png?width=1024;http://www.wikidata.org/entity/Q5968027;I. M. Ibrahim;Clemson University soccer coach (1941–2008);https://en.wikipedia.org/wiki/I._M._Ibrahim
http://www.wikidata.org/entity/Q114772068;https://commons.wikimedia.org/wiki/Special:Redirect/file/Margaret_Wise_Brown_by_Consuelo_Kanaga%2C_82.65.1833_01.jpg?width=1024;http://www.wikidata.org/entity/Q5970117;Margaret Wise Brown;American writer of children's books (1910–1952);https://en.wikipedia.org/wiki/Margaret_Wise_Brown
http://www.wikidata.org/entity/Q87472505;https://commons.wikimedia.org/wiki/Special:Redirect/file/HerbertStoneMacDonald23.jpg?width=1024;http://www.wikidata.org/entity/Q5970555;Herbert Stone MacDonald;Canadian politician (1842–1921);https://en.wikipedia.org/wiki/Herbert_Stone_MacDonald
http://www.wikidata.org/entity/Q70363782;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E6%B0%91%E5%9B%BD%E6%8A%97%E6%88%98%E6%97%B6%E6%9C%9F%E7%9A%84%E5%86%9B%E5%A7%94%E4%BC%9A%E5%9B%9B%E5%B7%A8%E5%A4%B4%E4%B9%8B%E4%B8%80%E5%BE%90%E6%B0%B8%E6%98%8C%E8%B5%A0%E8%92%8B%E5%AD%9D%E5%A4%A9%E7%AD%BE%E5%90%8D%E7%85%A7%E7%89%87%E4%B8%80%E5%BC%A0_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q5972384;Xu Yongchang;Chinese military general and politician (1887–1959);https://en.wikipedia.org/wiki/Xu_Yongchang
http://www.wikidata.org/entity/Q112660112;https://commons.wikimedia.org/wiki/Special:Redirect/file/Thi%E1%BA%BFu_t%C6%B0%E1%BB%9Bng_Q%C4%90NDVN_Nguy%E1%BB%85n_S%C6%A1n.jpg?width=1024;http://www.wikidata.org/entity/Q5974373;Nguyễn Sơn;Vietnamese general (1908–1956);https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_S%C6%A1n
http://www.wikidata.org/entity/Q100924304;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sunrui01.jpg?width=1024;http://www.wikidata.org/entity/Q5974661;Sun Rui;Chinese dancer;https://en.wikipedia.org/wiki/Sun_Rui_(dancer)
http://www.wikidata.org/entity/Q29555162;https://commons.wikimedia.org/wiki/Special:Redirect/file/Lockwood_Smith_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q5978615;Lockwood Smith;New Zealand politician;https://en.wikipedia.org/wiki/Lockwood_Smith
http://www.wikidata.org/entity/Q106967904;https://commons.wikimedia.org/wiki/Special:Redirect/file/Tzi_Ma_%2828212965079%29.jpg?width=1024;http://www.wikidata.org/entity/Q598178;Tzi Ma;Hong Kong American actor;https://en.wikipedia.org/wiki/Tzi_Ma
http://www.wikidata.org/entity/Q66537938;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ian_Holbourn.png?width=1024;http://www.wikidata.org/entity/Q5981822;Ian Holbourn;British academic (1872-1935);https://en.wikipedia.org/wiki/Ian_Holbourn
http://www.wikidata.org/entity/Q87196155;https://commons.wikimedia.org/wiki/Special:Redirect/file/Bill_Harris%2C_Denzil_Best%2C_Flip_Phillips%2C_Billy_Bauer%2C_Lennie_Tristano%2C_Chubby_Jackson%2C_1947.jpg?width=1024;http://www.wikidata.org/entity/Q598368;Chubby Jackson;American musician (1918–2003);https://en.wikipedia.org/wiki/Chubby_Jackson
http://www.wikidata.org/entity/Q30935970;https://commons.wikimedia.org/wiki/Special:Redirect/file/Iben_Sandemose_2012_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q5983815;Iben Sandemose;writer and illustrator;https://en.wikipedia.org/wiki/Iben_Sandemose
http://www.wikidata.org/entity/Q892211;https://commons.wikimedia.org/wiki/Special:Redirect/file/%D8%A3%D8%A8%D9%88_%D8%A5%D8%B3%D8%AD%D8%A7%D9%82_%D8%A7%D9%84%D8%AC%D9%88%D8%B2%D8%AC%D8%A7%D9%86%D9%8A.png?width=1024;http://www.wikidata.org/entity/Q5984794;Ibrahim ibn Ya'qub al-Juzajani;9th-century Muslim hadith scholar;https://en.wikipedia.org/wiki/Ibrahim_ibn_Ya%27qub_al-Juzajani
http://www.wikidata.org/entity/Q88271995;https://commons.wikimedia.org/wiki/Special:Redirect/file/OsgoodJohnson2.jpg?width=1024;http://www.wikidata.org/entity/Q59850673;Osgood Johnson;American educator;https://en.wikipedia.org/wiki/Osgood_Johnson
http://www.wikidata.org/entity/Q41415413;https://commons.wikimedia.org/wiki/Special:Redirect/file/GarnettAdrain.jpg?width=1024;http://www.wikidata.org/entity/Q598880;Garnett Adrain;American politician (1815-1878);https://en.wikipedia.org/wiki/Garnett_Adrain
http://www.wikidata.org/entity/Q3843768;https://commons.wikimedia.org/wiki/Special:Redirect/file/Malek_Jan_Nemati.jpg?width=1024;http://www.wikidata.org/entity/Q599650;Malak Jân Nemati;Kudish poet (1906-1993);https://en.wikipedia.org/wiki/Malak_J%C3%A2n_Nemati
http://www.wikidata.org/entity/Q21818026;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ilana_Raviv.jpg?width=1024;http://www.wikidata.org/entity/Q5997069;Ilana Raviv;Israeli painter;https://en.wikipedia.org/wiki/Ilana_Raviv
http://www.wikidata.org/entity/Q21818026;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sand_art_ilana_yahav_performance.JPG?width=1024;http://www.wikidata.org/entity/Q5997084;Ilana Yahav;Sand artist;https://en.wikipedia.org/wiki/Ilana_Yahav
http://www.wikidata.org/entity/Q16290606;https://commons.wikimedia.org/wiki/Special:Redirect/file/Maricel_Alvarez.jpg?width=1024;http://www.wikidata.org/entity/Q5998104;Maricel Álvarez;Argentinan actress;https://en.wikipedia.org/wiki/Maricel_%C3%81lvarez
http://www.wikidata.org/entity/Q89462840;https://commons.wikimedia.org/wiki/Special:Redirect/file/Maud_Tindal_Atkinson.jpg?width=1024;http://www.wikidata.org/entity/Q6006791;Maud Tindal Atkinson;British artist (1875-1954);https://en.wikipedia.org/wiki/Maud_Tindal_Atkinson
http://www.wikidata.org/entity/Q28701948;https://commons.wikimedia.org/wiki/Special:Redirect/file/Rickeyhenderson2002.jpg?width=1024;http://www.wikidata.org/entity/Q601521;Rickey Henderson;American Hall of Fame baseball player (1958–2024);https://en.wikipedia.org/wiki/Rickey_Henderson
http://www.wikidata.org/entity/Q65083484;https://commons.wikimedia.org/wiki/Special:Redirect/file/Kunle_Remi_Portrait.jpg?width=1024;http://www.wikidata.org/entity/Q60194603;Kunle Remi;Nigerian actor;https://en.wikipedia.org/wiki/Kunle_Remi
http://www.wikidata.org/entity/Q96745514;https://commons.wikimedia.org/wiki/Special:Redirect/file/Dallin_Leavitt.JPG?width=1024;http://www.wikidata.org/entity/Q60195415;Dallin Leavitt;American football player;https://en.wikipedia.org/wiki/Dallin_Leavitt
http://www.wikidata.org/entity/Q21147578;https://commons.wikimedia.org/wiki/Special:Redirect/file/Camillus_Nyrop_%281811-1993%29.png?width=1024;http://www.wikidata.org/entity/Q6020366;Camillus Nyrop;Danish physician and musical instrument maker;https://en.wikipedia.org/wiki/Camillus_Nyrop
http://www.wikidata.org/entity/Q4515104;https://commons.wikimedia.org/wiki/Special:Redirect/file/Teniente_General_Antonio_Imbert_Barrera.jpg?width=1024;http://www.wikidata.org/entity/Q602500;Antonio Imbert Barrera;Dominican Republic general (1920-2016);https://en.wikipedia.org/wiki/Antonio_Imbert_Barrera
http://www.wikidata.org/entity/Q96471306;https://commons.wikimedia.org/wiki/Special:Redirect/file/Indu-jain.jpg?width=1024;http://www.wikidata.org/entity/Q6027175;Indu Jain;Indian businesswoman (1936–2021);https://en.wikipedia.org/wiki/Indu_Jain
http://www.wikidata.org/entity/Q96471306;https://commons.wikimedia.org/wiki/Special:Redirect/file/Indu_Menon_%282%29.JPG?width=1024;http://www.wikidata.org/entity/Q6027187;Indu Menon;Indian writer;https://en.wikipedia.org/wiki/Indu_Menon
